1.0019918032787078e+00,-1.6653345369377348e-09,9.9067723726454799e-04,-6.7762635780344027e-14,8.8514942988074385e-11,-1.0187583988349258e-04,-2.5410988417629010e-14,-1.4720515615592607e-13,-7.7850875992102420e-01,6.6242320270166725e-13,4.9533856842873681e-04,-4.0050937926287028e-02,-4.4161546846777818e-13,-5.0937917095540938e-05,-2.8705005444996910e-12,3.9949049098497780e-02,2.8705005444996910e-12,5.0937922017315812e-05,-7.7949943700696567e-01,-5.7410010889993821e-12,4.9533862029882392e-04,9.9067723735772151e-04,-8.3266726846886741e-10,-4.6190040983606391e+00,-4.3161410860290128e-10,4.4291352811927365e-11,-8.0000000000033891e-02,-2.2090619264392153e-11,-1.0187583993431456e-04,-8.3266726846886741e-10,7.9999999999957661e-02,4.3154634596712094e-10,4.4249001164564650e-11,-4.6190040983606391e+00,2.2082148934919610e-11,-6.7762635780344027e-14,4.9533779855615023e-04,8.4703294725430034e-15,-1.1019004098360721e+01,5.0937964165336468e-05,-2.5410988417629010e-14,-1.2000000000002596e-01,0.0000000000000000e+00,-5.0938836482217198e-05,2.5410988417629010e-14,1.2000000000002596e-01,4.9533866286009928e-04,-9.3173624197973037e-14,-1.1019004098360767e+01,0.0000000000000000e+00,1.8427869760680601e-01,0.0000000000000000e+00,0.0000000000000000e+00,-6.5655742379144661e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.1508196721311471e-01,5.9016393442622916e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6000000000000001e+00
1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-7.3555776547573608e-13,-7.7850684452855812e-01,-6.6200198892816241e-13,4.9599706912996084e-04,-4.0051037029597669e-02,-2.9422310619029442e-13,-5.1040306859110542e-05,2.2934732477757970e-11,3.9948948533153956e-02,1.2900787018738858e-11,5.1033850678026282e-05,-7.7949881000577581e-01,-2.8668415597197462e-12,4.9596772811730759e-04,0.0000000000000000e+00,0.0000000000000000e+00,-4.6199999973952437e+00,0.0000000000000000e+00,0.0000000000000000e+00,-7.9999999579029257e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0000000682736591e-02,0.0000000000000000e+00,0.0000000000000000e+00,-4.6200000018775258e+00,0.0000000000000000e+00,-1.9750238922960615e-08,4.8538187177068012e-04,-1.4812679192220463e-08,-1.1019002838037739e+01,5.1029679817199491e-05,-4.9375597307401537e-08,-1.2000002982286077e-01,0.0000000000000000e+00,0.0000000000000000e+00,5.9415328252690242e-08,1.2000030665736294e-01,4.9596945258933176e-04,-1.4853832063172562e-07,-1.1019002925122443e+01,0.0000000000000000e+00,1.8439604341008112e-01,3.7365347472999840e-17,2.4724427188146953e-05,-6.5757953804286059e-03,1.4735794345907900e-17,-3.9771054360170688e-06,1.0697157375491719e-17,-1.1515519068547327e-01,5.9091716765066731e-03,-5.8559658630931821e-18,-2.2567180219019062e-18,-1.7154890147220398e-06,2.8512270225310870e-07,1.6000000000000001e+00
1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.4423741052117725e-13,-7.6292426543771497e-01,7.2118705260588625e-14,5.1592510524193992e-04,-3.9810537946096181e-02,-1.4423741052117725e-13,-5.3819456364929212e-05,-5.5459842968420181e-12,3.9702912542814127e-02,0.0000000000000000e+00,5.3812314051310218e-05,-7.6395608536605075e-01,-1.9410945038947066e-11,5.1589303855244717e-04,0.0000000000000000e+00,0.0000000000000000e+00,-4.5579102334598804e+00,0.0000000000000000e+00,0.0000000000000000e+00,-7.9513445209782374e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.9513418838375233e-02,0.0000000000000000e+00,0.0000000000000000e+00,-4.5579102415112596e+00,0.0000000000000000e+00,7.3678307124666278e-08,5.2812610546960795e-04,4.6048941952916429e-08,-1.0879260694183518e+01,5.3798978883592262e-05,1.8419576781166569e-08,-1.1927016958220515e-01,3.2829140037923844e-07,0.0000000000000000e+00,8.2072850094809610e-08,1.1927001664524603e-01,5.1582786284587847e-04,-5.4715233396539747e-08,-1.0879260686124889e+01,0.0000000000000000e+00,1.8692954369234061e-01,-1.0169338805530746e-14,2.6349758345718484e-05,-6.7789654273447087e-03,-3.4446160466708230e-15,-4.2933842047719707e-06,-8.7115159139166849e-15,-1.1744982716637847e-01,6.1091622496553298e-03,1.6028396516911134e-15,5.2891588528772141e-16,-1.8394189127414002e-06,3.0961503552477199e-07,1.5902688825320423e+00
1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.4138566115489624e-13,-7.4746168564369642e-01,2.1207849173234435e-13,5.3690849973839477e-04,-3.9570680288431893e-02,-1.4138566115489624e-13,-5.6789374465814478e-05,0.0000000000000000e+00,3.9457098909165725e-02,-1.3404964273725793e-12,5.6781450090775655e-05,-7.4853546659905190e-01,0.0000000000000000e+00,5.3687338757454244e-04,0.0000000000000000e+00,0.0000000000000000e+00,-4.4963132453731518e+00,0.0000000000000000e+00,0.0000000000000000e+00,-7.9027790885549995e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.9027790062865769e-02,0.0000000000000000e+00,0.0000000000000000e+00,-4.4963132467118365e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.6243597719186347e-04,3.0037321779960967e-08,-1.0740625081000198e+01,5.6761956072189097e-05,3.4328367748526823e-08,-1.1854171969550215e-01,-1.0066248909577519e-07,0.0000000000000000e+00,-1.2582811136971899e-07,1.1854165709652130e-01,5.3678272310322115e-04,1.5099373364366279e-07,-1.0740625138027539e+01,0.0000000000000000e+00,1.8953826353697370e-01,-4.3837133271870630e-15,2.8104752031958520e-05,-6.9917474483479998e-03,7.1287211610786129e-15,-4.6398525394540259e-06,-6.8316709550193561e-15,-1.1981879072842642e-01,6.3188004814985132e-03,6.8442129785397111e-16,-1.1329783316405049e-15,-1.9739544926477508e-06,3.3658335080327649e-07,1.5805557953073432e+00
1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-5.4335419452896564e-13,-7.1687214856899228e-01,6.7919274316120704e-14,5.8156739740905842e-04,-3.9092431196662676e-02,0.0000000000000000e+00,-6.3222675242880665e-05,5.0131053128472377e-12,3.8965983044355335e-02,7.5196579692708557e-12,6.3212972018981002e-05,-7.1803524058589174e-01,-1.2532763282118093e-11,5.8152546501154213e-04,0.0000000000000000e+00,0.0000000000000000e+00,-4.3744943913550802e+00,0.0000000000000000e+00,0.0000000000000000e+00,-7.8058428225185078e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.8058429951651645e-02,0.0000000000000000e+00,0.0000000000000000e+00,-4.3744943854209746e+00,0.0000000000000000e+00,-7.4750482469046856e-09,5.5112035714778866e-04,1.4950096493809371e-08,-1.0466442491091000e+01,6.3223958072319830e-05,-2.9900192987618742e-08,-1.1708761587957614e-01,1.2832649339756182e-07,0.0000000000000000e+00,1.7110199119674909e-07,1.1708740245281656e-01,5.8157566807775010e-04,-1.7110199119674909e-07,-1.0466442367997020e+01,0.0000000000000000e+00,1.9486498553652196e-01,2.0399102681995503e-14,3.1872309971517423e-05,-7.4334415746773377e-03,7.5054320306804728e-15,-5.3945458716196993e-06,-1.5517782339669768e-16,-1.2471171932898310e-01,6.7585489939966433e-03,-3.2760532132631763e-15,-1.1756624667479799e-15,-2.2662942629958799e-06,3.9603651195802511e-07,1.5611685347771236e+00
1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3557323387350072e-12,-7.1696260283167923e-01,8.1343940324100428e-13,5.8383652305885330e-04,-3.9094421252006267e-02,4.0671970162050214e-13,-6.3654317992572362e-05,9.9777322176751051e-12,3.8967125441963887e-02,-3.7416495816281648e-12,6.3644366821817241e-05,-7.1813023156187306e-01,0.0000000000000000e+00,5.8379378947134191e-04,0.0000000000000000e+00,0.0000000000000000e+00,-4.3748836863523382e+00,0.0000000000000000e+00,0.0000000000000000e+00,-7.8061544332665850e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.8061549420849863e-02,0.0000000000000000e+00,0.0000000000000000e+00,-4.3748836883440898e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.4192915234455724e-04,-7.3503845532844677e-09,-1.0467313814736295e+01,6.3632279077783632e-05,0.0000000000000000e+00,-1.1709232422035412e-01,2.0899014036242830e-07,-3.4240944596980254e-04,1.0449507018121415e-07,1.1709190909353144e-01,5.8370946203226224e-04,-2.9258619650739960e-07,-1.0467313855838883e+01,0.0000000000000000e+00,1.9525461339353423e-01,-1.7546401333168641e-15,3.2414353424582235e-05,-7.4790283463982898e-03,1.2275097095855600e-15,-5.5220198254913977e-06,-1.7690325985487561e-15,-1.2495577816079347e-01,6.7913864857033534e-03,2.7937894580463931e-16,-1.9879804685970286e-16,-2.3047309736254230e-06,4.0529804209572854e-07,1.5612308748218360e+00
1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0008205362797889e-12,-6.5714273486477726e-01,5.0041026813989446e-13,6.8543843298834713e-04,-3.8144705175475156e-02,-3.7530770110492082e-13,-7.8849626309700137e-05,2.1823160597401144e-12,3.7987022705382220e-02,-4.3646321194802288e-12,7.8834963019646664e-05,-6.5851355066258199e-01,-2.6187792716881374e-11,6.8537821445672131e-04,0.0000000000000000e+00,0.0000000000000000e+00,-4.1368317513122550e+00,0.0000000000000000e+00,0.0000000000000000e+00,-7.6131714457419009e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6131726015888176e-02,0.0000000000000000e+00,0.0000000000000000e+00,-4.1368317426203092e+00,0.0000000000000000e+00,-1.1293571909776411e-08,6.9387705813666266e-04,-3.9527501684217437e-08,-9.9314915608741554e+00,7.8851719074058904e-05,-5.6467859548882053e-09,-1.1419752730009960e-01,1.5366773909973165e-07,-2.5176922374100033e-04,6.1467095639892659e-08,1.1419750417391353e-01,6.8548105057608286e-04,-6.1467095639892659e-08,-9.9314912723005353e+00,0.0000000000000000e+00,2.0638035079784858e-01,-1.2612399364506732e-14,4.1153205481446234e-05,-8.4343974443657297e-03,6.6718454777513178e-14,-7.3286276769520596e-06,-2.7776043129987262e-14,-1.3541415923840491e-01,7.7626972846320591e-03,1.9807549743464264e-15,-1.0970703797204079e-14,-3.0000533173788755e-06,5.5121065244395390e-07,1.5226345172208580e+00
1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-2.4884621129871356e-13,-6.5742922927272318e-01,-1.2442310564935678e-13,6.9291063546473533e-04,-3.8151285860349660e-02,2.4884621129871356e-13,-8.0355179061101991e-05,1.5071957082505264e-11,3.7990586546314736e-02,-4.3062734521443615e-12,8.0339516969851548e-05,-6.5881498730873067e-01,-4.3062734521443615e-12,6.9284730594712561e-04,0.0000000000000000e+00,0.0000000000000000e+00,-4.1380683488006005e+00,0.0000000000000000e+00,0.0000000000000000e+00,-7.6141876394562658e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6141876337877112e-02,0.0000000000000000e+00,0.0000000000000000e+00,-4.1380683476278524e+00,0.0000000000000000e+00,5.4001302298106286e-09,7.0780586948173871e-04,-2.1600520919242514e-08,-9.9342588550832627e+00,8.0337737428892717e-05,-6.4801562757727550e-08,-1.1421283536244824e-01,2.3129611079962632e-07,0.0000000000000000e+00,-8.6736041549859875e-08,1.1421274738424608e-01,6.9284749990028069e-04,-1.1564805539981316e-07,-9.9342587859354605e+00,0.0000000000000000e+00,2.0753658453377771e-01,-9.7825381445783082e-15,4.3039362965788460e-05,-8.5776891690577447e-03,5.7468393435628384e-15,-7.7953199900458546e-06,-6.3013823888793831e-15,-1.3615364158933876e-01,7.8678974530184062e-03,1.5981201817798481e-15,-9.5656051684657489e-16,-3.1370834071179210e-06,5.8593839323307966e-07,1.5228375407928538e+00
1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-2.0178051800614183e-12,-5.8546621698835433e-01,-2.2420057556237982e-13,8.5322031063846799e-04,-3.6984876581814624e-02,1.1210028778118991e-12,-1.0605470177350545e-04,-1.8107781069350924e-11,3.6772808501699381e-02,0.0000000000000000e+00,1.0602904007094503e-04,-5.8717256112639427e-01,-1.8107781069350924e-11,8.5312252059859591e-04,0.0000000000000000e+00,0.0000000000000000e+00,-3.8521550375630955e+00,0.0000000000000000e+00,0.0000000000000000e+00,-7.3757692199081598e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.3757669270067980e-02,0.0000000000000000e+00,0.0000000000000000e+00,-3.8521550462092415e+00,0.0000000000000000e+00,7.7489062849811665e-09,8.5696704386863717e-04,7.7489062849811665e-09,-9.2906294233360232e+00,1.0603603360368228e-04,1.5497812569962333e-08,-1.1063648565046588e-01,-2.7502085873603195e-07,0.0000000000000000e+00,-1.3751042936801598e-07,1.1063649113576587e-01,8.5319328118738135e-04,-3.9288694105147418e-08,-9.2906293581751296e+00,0.0000000000000000e+00,2.2315991276586464e-01,-8.0575666519963580e-15,5.8114326835592403e-05,-1.0022722461655285e-02,-4.8170894708249596e-14,-1.1121198101169257e-05,-8.9712550975965155e-14,-1.5112056599103130e-01,9.3554582327595153e-03,1.4346209546996819e-15,8.1515525028132311e-15,-4.3724000100324876e-06,8.6236813619243882e-07,1.4751533889677644e+00
1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.2215818500572511e-13,-5.8607191005267434e-01,3.3323727750858767e-13,8.6889441938223526e-04,-3.6999391888913234e-02,-4.4431637001145023e-13,-1.0950120999501207e-04,-3.5398675556956847e-12,3.6780425986062196e-02,1.7699337778478424e-12,1.0947268383459492e-04,-5.8780959370062968e-01,1.4159470222782739e-11,8.6878834196498563e-04,0.0000000000000000e+00,0.0000000000000000e+00,-3.8547682659140543e+00,0.0000000000000000e+00,0.0000000000000000e+00,-7.3779807242097623e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.3779807226097463e-02,0.0000000000000000e+00,0.0000000000000000e+00,-3.8547682672945203e+00,0.0000000000000000e+00,-4.3243348273934185e-08,8.8562377265017213e-04,-3.6036123561611821e-09,-9.2964772966691811e+00,1.0948495060488903e-04,1.4414449424644728e-08,-1.1066968861755001e-01,-1.0672253662607399e-07,0.0000000000000000e+00,3.5574178875357996e-08,1.1066970521736821e-01,8.6893489320949446e-04,0.0000000000000000e+00,-9.2964770432642183e+00,0.0000000000000000e+00,2.2528229193563337e-01,2.2858646596898730e-14,6.2502718296048718e-05,-1.0310704106786422e-02,2.1336640349971889e-14,-1.2295819821316560e-05,2.8724452292283943e-14,-1.5250987877730324e-01,9.5713518480355139e-03,-3.9031237383118419e-15,-3.5818544330421313e-15,-4.7010214360956840e-06,9.5241320961561416e-07,1.4755961963563788e+00
